"ChEMBL ID"	"Name"	"Synonyms"	"Type"	"Max Phase"	"Molecular Weight"	"Targets"	"Bioactivities"	"AlogP"	"PSA"	"HBA"	"HBD"	"#RO5 Violations"	"#Rotatable Bonds"	"Passes Ro3"	"QED Weighted"	"ACD ApKa"	"ACD BpKa"	"ACD LogP"	"ACD LogD"	"Aromatic Rings"	"Structure Type"	"Inorganic Flag"	"Heavy Atoms"	"HBA Lipinski"	"HBD Lipinski"	"#RO5 Violations (Lipinski)"	"Molecular Weight (Monoisotopic)"	"Molecular Species"	"Molecular Formula"	"Smiles"
"CHEMBL897"	"PROBENECID"	"BENEMID|BENURYL|PROBALAN|PROBENECID|Probampicin|Probecid|Probenecid"	"Small molecule"	"4"	"285.37"	"176"	"876"	"2.2"	"74.68"	"3"	"1"	"0"	"7"	"N"	"0.83"	"3.69"	""	"2.51"	"-0.53"	"1"	"MOL"	"0"	"19"	"5"	"1"	"0"	"285.1035"	"ACID"	"C13H19NO4S"	"CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O"
"CHEMBL1370"	"BUDESONIDE"	"AIRCORT|BUDEFLAM AQUANASE|BUDELIN NOVOLIZER|BUDENOFALK|BUDESONIDE|CORTIMENT|DUORESP SPIROMAX|ENTOCORT|ENTOCORT CR|ENTOCORT EC|PREFERID|PULMAXAN|PULMICORT|PULMICORT FLEXHALER|PULMICORT L.S.|PULMICORT RESPULES|RHINOCORT|RHINOCORT ALLERGY|RHINOCORT AQUA|RHINOCORT AQUA 64|S-1320|SYMBICORT|UCERIS"	"Small molecule"	"4"	"430.54"	"150"	"502"	"2.72"	"93.06"	"6"	"2"	"0"	"4"	"N"	"0.71"	"12.87"	""	"3.2"	"3.2"	"0"	"MOL"	"0"	"31"	"6"	"2"	"0"	"430.2355"	"NEUTRAL"	"C25H34O6"	"CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO"
"CHEMBL444633"	"RIFABUTIN"	"ANSAMYCIN|LM-427|MYCOBUTIN|RIFABUTIN"	"Small molecule"	"4"	"847.02"	"128"	"1038"	"4.62"	"205.55"	"14"	"5"	"2"	"4"	"N"	"0.26"	"3.31"	"9.5"	"4.49"	"1.92"	"1"	"MOL"	"0"	"61"	"15"	"5"	"2"	"846.4415"	"ZWITTERION"	"C46H62N4O11"	"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4C(=O)C(=C5NC6(CCN(CC(C)C)CC6)N=C5c4c3C2=O)NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)\C"
"CHEMBL2029988"	"CEP-32496"	"CEP-32496"	"Small molecule"	"1"	"517.46"	"332"	"399"	"5.91"	"120.63"	"8"	"2"	"2"	"7"	"N"	"0.31"	"12.34"	"2.2"	"2.81"	"2.81"	"4"	"MOL"	"0"	"37"	"10"	"2"	"2"	"517.1573"	"NEUTRAL"	"C24H22F3N5O5"	"COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c3)c2cc1OC"
"CHEMBL1697846"	"OXITROPIUM BROMIDE"	"OXITROPIUM BROMIDE|OXIVENT"	"Small molecule"	"4"	"412.32"	"1"	"1"	"1.45"	"59.06"	"4"	"1"	"0"	"5"	"N"	"0.5"	""	""	"-2.5"	"-2.5"	"1"	"MOL"	"0"	"24"	"5"	"1"	"0"	"332.1856"	"NEUTRAL"	"C19H26BrNO4"	"[Br-].CC[N+]1(C)[C@H]2C[C@H](C[C@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)c4ccccc4"
"CHEMBL1737"	"SILDENAFIL CITRATE"	"REVATIO|SILDENAFIL CITRATE|UK-92,480-10|UK-92480-10|VIAGRA"	"Small molecule"	"4"	"666.71"	"23"	"41"	"1.61"	"113.42"	"8"	"1"	"0"	"7"	"N"	"0.55"	"10.05"	"6.03"	"2.47"	"2.45"	"3"	"MOL"	"0"	"33"	"10"	"1"	"0"	"474.2049"	"NEUTRAL"	"C28H38N6O11S"	"CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4.OC(=O)CC(O)(CC(=O)O)C(=O)O"
"CHEMBL1231723"	"POLIDOCANOL"	"ASCLERA|POLIDOCANOL|Polidocanol|VARITHENA"	"Small molecule"	"4"	"582.82"	"11"	"26"	"4.05"	"103.3"	"10"	"1"	"1"	"37"	"N"	"0.11"	""	""	"3.03"	"3.03"	"0"	"MOL"	"0"	"40"	"10"	"1"	"1"	"582.4343"	"NEUTRAL"	"C30H62O10"	"CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO"
"CHEMBL1823681"	"ETILEVODOPA"	"ETILEVODOPA|TV-1203"	"Small molecule"	"2"	"225.24"	"1"	"1"	"0.53"	"92.78"	"5"	"3"	"0"	"4"	"N"	"0.51"	"9.68"	"7.22"	"0.35"	"0.1"	"1"	"MOL"	"0"	"16"	"5"	"4"	"0"	"225.1001"	"NEUTRAL"	"C11H15NO4"	"CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1"
"CHEMBL56367"	"NIMESULIDE"	"AULIN|NIMESULIDE|R 805"	"Small molecule"	"4"	"308.31"	"174"	"2543"	"2.76"	"98.54"	"5"	"1"	"0"	"5"	"N"	"0.68"	"5.93"	""	"2.7"	"1.33"	"2"	"MOL"	"0"	"21"	"7"	"1"	"0"	"308.0467"	"ACID"	"C13H12N2O5S"	"CS(=O)(=O)Nc1ccc(cc1Oc2ccccc2)[N+](=O)[O-]"
"CHEMBL2105669"	"TEDIZOLID PHOSPHATE"	"SIVEXTRO|TEDIZOLID PHOSPHATE|TOREZOLID PHOSPHATE|TR-701 FA"	"Small molecule"	"4"	"450.32"	"4"	"5"	"1.51"	"152.79"	"9"	"2"	"0"	"6"	"N"	"0.53"	"1.81"	"1.04"	"-0.39"	"-4.67"	"3"	"MOL"	"0"	"31"	"12"	"2"	"1"	"450.0853"	"ACID"	"C17H16FN6O6P"	"Cn1nnc(n1)c2ccc(cn2)c3ccc(cc3F)N4C[C@H](COP(=O)(O)O)OC4=O"
"CHEMBL46"	"ONDANSETRON"	"Desmethylondansetron|GR-38032|GR-38032F|ONDANSETRON|Ondansetron|ZOFRAN ODT|ZUPLENZ|Zofran"	"Small molecule"	"4"	"293.37"	"187"	"946"	"3.13"	"39.82"	"4"	"0"	"0"	"2"	"N"	"0.73"	""	"7.5"	"1.55"	"1.2"	"3"	"MOL"	"0"	"22"	"4"	"0"	"0"	"293.1528"	"NEUTRAL"	"C18H19N3O"	"Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C"
"CHEMBL1199324"	"FOSAPREPITANT"	"FOSAPREPITANT|Fosaprepitant|IVEMEND"	"Small molecule"	"4"	"614.41"	"1"	"2"	"4.37"	"129.91"	"7"	"3"	"1"	"7"	"N"	"0.26"	"2.45"	"4.38"	"1.97"	"-2.29"	"3"	"MOL"	"0"	"41"	"10"	"3"	"1"	"614.1165"	"ACID"	"C23H22F7N4O6P"	"C[C@@H](O[C@H]1OCCN(CC2=NN(C(=O)N2)P(=O)(O)O)[C@H]1c3ccc(F)cc3)c4cc(cc(c4)C(F)(F)F)C(F)(F)F"
"CHEMBL1201217"	"DYCLONINE"	"DYCLONINE|Dyclonine"	"Small molecule"	"4"	"289.42"	"18"	"23"	"3.92"	"29.54"	"3"	"0"	"0"	"8"	"N"	"0.54"	""	"8.68"	"4.04"	"2.74"	"1"	"MOL"	"0"	"21"	"3"	"0"	"0"	"289.2042"	"BASE"	"C18H27NO2"	"CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2"
"CHEMBL3137320"	"TALAZOPARIB"	"BMN 673|TALAZOPARIB"	"Small molecule"	"3"	"380.36"	"20"	"53"	"2.63"	"88.49"	"6"	"2"	"0"	"2"	"N"	"0.56"	"10.14"	"2.78"	"1.06"	"1.06"	"4"	"MOL"	"0"	"28"	"7"	"2"	"0"	"380.1197"	"NEUTRAL"	"C19H14F2N6O"	"Cn1ncnc1[C@@H]2[C@H](Nc3cc(F)cc4C(=O)NN=C2c34)c5ccc(F)cc5"
"CHEMBL531"	"PERGOLIDE"	"PERGOLIDE|Pergolide"	"Small molecule"	"4"	"314.5"	"128"	"777"	"4.27"	"19.03"	"2"	"1"	"0"	"4"	"N"	"0.91"	""	"7.98"	"3.9"	"2.5"	"2"	"MOL"	"0"	"22"	"2"	"1"	"0"	"314.1817"	"NEUTRAL"	"C19H26N2S"	"CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34"
"CHEMBL462547"	"URETHANE"	"ETHYL CARBAMATE|URETHAN|URETHANE"	"Small molecule"	"4"	"89.09"	"114"	"703"	"0.1"	"52.32"	"2"	"1"	"0"	"1"	"Y"	"0.5"	"13.58"	""	"-0.19"	"-0.19"	"0"	"MOL"	"0"	"6"	"3"	"2"	"0"	"89.0477"	"NEUTRAL"	"C3H7NO2"	"CCOC(=O)N"
"CHEMBL1557"	"DOPAMINE HYDROCHLORIDE"	"ASL-279|DOPAMINE HYDROCHLORIDE|DOPMIN|Dopamin-Natterman|Dynatra|INTROPIN|SELECTAJET|Sabax Dopamin"	"Small molecule"	"4"	"189.64"	"44"	"105"	"0.6"	"66.48"	"3"	"3"	"0"	"2"	"N"	"0.54"	"9.39"	"10.11"	"0.05"	"-2.21"	"1"	"MOL"	"0"	"11"	"3"	"4"	"0"	"153.079"	"BASE"	"C8H12ClNO2"	"Cl.NCCc1ccc(O)c(O)c1"
"CHEMBL3137318"	"TALAZOPARIB TOSYLATE"	"BMN 673TS|TALAZOPARIB TOSYLATE"	"Small molecule"	"2"	"552.56"	"1"	"16"	"2.63"	"88.49"	"6"	"2"	"0"	"2"	"N"	"0.56"	"10.14"	"2.78"	"1.06"	"1.06"	"4"	"MOL"	"0"	"28"	"7"	"2"	"0"	"380.1197"	"NEUTRAL"	"C26H22F2N6O4S"	"Cc1ccc(cc1)S(=O)(=O)O.Cn2ncnc2[C@@H]3[C@H](Nc4cc(F)cc5C(=O)NN=C3c45)c6ccc(F)cc6"
"CHEMBL1765292"	"INDOBUFEN"	"INDOBUFEN"	"Small molecule"	"3"	"295.34"	"2"	"3"	"3.43"	"57.61"	"2"	"1"	"0"	"4"	"N"	"0.94"	"4.39"	"0.35"	"3.33"	"0.45"	"2"	"MOL"	"0"	"22"	"4"	"1"	"0"	"295.1208"	"ACID"	"C18H17NO3"	"CCC(C(=O)O)c1ccc(cc1)N2Cc3ccccc3C2=O"
"CHEMBL521851"	"PICTILISIB"	"GDC-0941|PICTILISIB|RG-7321"	"Small molecule"	"2"	"513.65"	"1042"	"1547"	"2.15"	"107.55"	"9"	"1"	"1"	"5"	"N"	"0.43"	"12.22"	"4.95"	"2.77"	"2.77"	"4"	"MOL"	"0"	"35"	"10"	"1"	"1"	"513.1617"	"NEUTRAL"	"C23H27N7O3S2"	"CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc6[nH]ncc56)CC1"
"CHEMBL1200853"	"DYDROGESTERONE"	"DUPHASTON|DUPHASTON-HRT|DYDROGESTERONE|GYNOREST|ISOPREGNENONE"	"Small molecule"	"4"	"312.45"	"7"	"20"	"4.5"	"34.14"	"2"	"0"	"0"	"1"	"N"	"0.71"	""	""	"3.55"	"3.55"	"0"	"MOL"	"0"	"23"	"2"	"0"	"0"	"312.2089"	""	"C21H28O2"	"CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C"
"CHEMBL136478"	"SODIUM NITROPRUSSIDE"	"NIPRIDE|NITROPRESS|SODIUM NITROFERRICYANIDE|SODIUM NITROPRUSSIDE"	"Small molecule"	"4"	""	"111"	"630"	""	""	""	""	""	""	""	""	""	""	""	""	""	"NONE"	"0"	""	""	""	""	""	""	""	""
"CHEMBL383675"	"TEMOPORFIN"	"EF9|FOSCAN|MTHPC|TEMOPORFIN"	"Small molecule"	"4"	"680.76"	"7"	"28"	"9.87"	"138.28"	"6"	"6"	"3"	"4"	"N"	"0.11"	""	""	"8.73"	""	"8"	"MOL"	"0"	"52"	"8"	"6"	"3"	"680.2424"	""	"C44H32N4O4"	"Oc1cccc(c1)c2c3CCc(n3)c(c4cccc(O)c4)c5ccc([nH]5)c(c6C=Cc([nH]6)c(c7cccc(O)c7)c8ccc2n8)c9cccc(O)c9"
"CHEMBL592445"	"GEDATOLISIB"	"GEDATOLISIB|PF-05212384|PKI-587"	"Small molecule"	"2"	"615.74"	"311"	"356"	"3.02"	"128.29"	"10"	"2"	"1"	"7"	"N"	"0.41"	"13.97"	"9.05"	"2.75"	"1.08"	"3"	"MOL"	"0"	"45"	"13"	"2"	"2"	"615.3282"	"BASE"	"C32H41N9O4"	"CN(C)C1CCN(CC1)C(=O)c2ccc(NC(=O)Nc3ccc(cc3)c4nc(nc(n4)N5CCOCC5)N6CCOCC6)cc2"
"CHEMBL1320667"	"VGX-1027"	"VGX-1027"	"Small molecule"	"1"	"205.21"	"5"	"5"	"1.65"	"58.89"	"3"	"1"	"0"	"3"	"Y"	"0.82"	"4.38"	""	"1.34"	"-1.61"	"1"	"MOL"	"0"	"15"	"4"	"1"	"0"	"205.0739"	"ACID"	"C11H11NO3"	"OC(=O)CC1CC(=NO1)c2ccccc2"
"CHEMBL273453"	"ALDOSTERONE"	"ALDOSTERONE"	"Small molecule"	"1"	"360.45"	"28"	"550"	"1.85"	"91.67"	"5"	"2"	"0"	"3"	"N"	"0.75"	"12.98"	""	"0.71"	"0.71"	"0"	"MOL"	"0"	"26"	"5"	"2"	"0"	"360.1937"	"NEUTRAL"	"C21H28O5"	"C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@]4(C[C@H](O)[C@H]23)C=O"
"CHEMBL609"	"TRIENTINE"	"Syprine|TRIENTINE|Trientine"	"Small molecule"	"4"	"146.24"	"25"	"54"	"-1.92"	"76.1"	"4"	"4"	"0"	"7"	"N"	"0.32"	""	"10.05"	"-1.99"	"-6.05"	"0"	"MOL"	"0"	"10"	"4"	"6"	"1"	"146.1531"	"BASE"	"C6H18N4"	"NCCNCCNCCN"
"CHEMBL422648"	"PRULIFLOXACIN"	"PRULIFLOXACIN"	"Small molecule"	"3"	"461.47"	"10"	"35"	"2.64"	"109.13"	"9"	"1"	"0"	"4"	"N"	"0.63"	"5.85"	"6.25"	"2.56"	"1.06"	"3"	"MOL"	"0"	"32"	"9"	"1"	"0"	"461.1057"	"ACID"	"C21H20FN3O6S"	"CC1SC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CCN(CC5=C(C)OC(=O)O5)CC4"
"CHEMBL42442"	"OXFENDAZOLE"	"OXFENDAZOLE|RS-8858"	"Small molecule"	"2"	"315.35"	"121"	"611"	"2.91"	"84.08"	"4"	"2"	"0"	"3"	"N"	"0.78"	"10.27"	"4.47"	"2"	"2"	"3"	"MOL"	"0"	"22"	"6"	"2"	"0"	"315.0678"	"NEUTRAL"	"C15H13N3O3S"	"COC(=O)Nc1nc2cc(ccc2[nH]1)[S+]([O-])c3ccccc3"
"CHEMBL125"	"MILTEFOSINE"	"D-18506|HDPC|IMPAVIDO|MILTEFOSINE|Miltefosine|Miltex"	"Small molecule"	"4"	"407.58"	"178"	"1068"	"5.68"	"58.59"	"4"	"0"	"1"	"20"	"N"	"0.15"	"1.28"	""	"3.41"	"4.01"	"0"	"MOL"	"0"	"27"	"5"	"0"	"1"	"407.3164"	"ACID"	"C21H46NO4P"	"CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C"
"CHEMBL934"	"METYRAPONE"	"METOPIRON|METOPIRONE|METYRAPONE"	"Small molecule"	"4"	"226.28"	"123"	"374"	"2.64"	"42.85"	"3"	"0"	"0"	"3"	"Y"	"0.76"	""	"4.61"	"1.14"	"1.14"	"2"	"MOL"	"0"	"17"	"3"	"0"	"0"	"226.1106"	"NEUTRAL"	"C14H14N2O"	"CC(C)(C(=O)c1cccnc1)c2cccnc2"
"CHEMBL204656"	"ELVITEGRAVIR"	"ELVITEGRAVIR|GS-9137|JTK-303|VITEKTA"	"Small molecule"	"4"	"447.89"	"14"	"294"	"4.28"	"88.76"	"5"	"2"	"0"	"7"	"N"	"0.56"	"0.44"	""	"3.26"	"1.2"	"3"	"MOL"	"0"	"31"	"6"	"2"	"0"	"447.1249"	"ACID"	"C23H23ClFNO5"	"COc1cc2N(C=C(C(=O)O)C(=O)c2cc1Cc3cccc(Cl)c3F)[C@H](CO)C(C)C"
"CHEMBL608"	"PROBUCOL"	"Bisbid|DH-581|LORELCO|LURSELLE|PROBUCOL|Probucol|Sinlestal"	"Small molecule"	"4"	"516.86"	"199"	"963"	"9.91"	"40.46"	"4"	"2"	"2"	"4"	"N"	"0.31"	"10.27"	""	"9"	"9"	"2"	"MOL"	"0"	"35"	"2"	"2"	"2"	"516.3096"	"NEUTRAL"	"C31H48O2S2"	"CC(C)(C)c1cc(SC(C)(C)Sc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C"
"CHEMBL341812"	"IBUFENAC"	"DYTRANSIN|IBUFENAC|Ibufenac|RD 11654"	"Small molecule"	"4"	"192.26"	"15"	"274"	"2.51"	"37.3"	"1"	"1"	"0"	"4"	"N"	"0.8"	"4.36"	""	"3.25"	"0.28"	"1"	"MOL"	"0"	"14"	"2"	"1"	"0"	"192.115"	"ACID"	"C12H16O2"	"CC(C)Cc1ccc(CC(=O)O)cc1"
"CHEMBL1617"	"RIFAXIMIN"	"NORMIX|RIFAXIDIN|RIFAXIMIN|Rifacol|TARGAXAN|XIFAXAN|XIFAXANTA"	"Small molecule"	"4"	"785.89"	"95"	"586"	"6.16"	"198.38"	"13"	"5"	"3"	"2"	"N"	"0.11"	"2.83"	"5.6"	"3.35"	"0.32"	"4"	"MOL"	"0"	"57"	"14"	"5"	"3"	"785.3524"	"ACID"	"C43H51N3O11"	"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)\C)c5c(nc6cc(C)ccn56)c4c3C2=O"
"CHEMBL2010507"	"METHOXYPHENAMINE"	"METHOXYPHENAMINE"	"Small molecule"	"4"	"179.26"	"2"	"7"	"1.85"	"21.26"	"2"	"1"	"0"	"4"	"N"	"0.76"	""	"10.36"	"2.12"	"-0.6"	"1"	"MOL"	"0"	"13"	"2"	"1"	"0"	"179.131"	"BASE"	"C11H17NO"	"CNC(C)Cc1ccccc1OC"
"CHEMBL3918017"	"SELETRACETAM"	"SELETRACETAM|UCB 44212"	"Small molecule"	"3"	"232.23"	"2"	"2"	"0.88"	"63.4"	"2"	"1"	"0"	"4"	"N"	"0.78"	""	""	"0.5"	"0.5"	"0"	"MOL"	"0"	"16"	"4"	"2"	"0"	"232.1023"	"NEUTRAL"	"C10H14F2N2O2"	"CC[C@H](N1C[C@@H](CC1=O)C=C(F)F)C(=O)N"
"CHEMBL591665"	"SODIUM ASCORBATE"	"ASCORBIN|CEVALIN|E301|SODIUM ASCORBATE|Sodium Ascorbate"	"Small molecule"	"4"	"198.11"	"2"	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	"MOL"	"0"	""	""	""	""	"198.014"	""	"C6H7NaO6"	"[Na+].OC[C@H](O)[C@H]1OC(=O)C(=C1[O-])O"
"CHEMBL1431"	"METFORMIN"	"LA-6023|METFORMIN|Metformin"	"Small molecule"	"4"	"129.17"	"722"	"2685"	"-1.03"	"88.99"	"2"	"4"	"0"	"0"	"N"	"0.25"	""	"12.25"	"-1.25"	"-3.24"	"0"	"MOL"	"0"	"9"	"5"	"5"	"0"	"129.1014"	"BASE"	"C4H11N5"	"CN(C)C(=N)NC(=N)N"
"CHEMBL1200485"	"SORAFENIB TOSYLATE"	"BAY 54-9085|NEXAVAR|SORAFENIB TOSYLATE|Sorafenib tosylate"	"Small molecule"	"4"	"637.04"	"41"	"87"	"5.55"	"92.35"	"4"	"3"	"1"	"5"	"N"	"0.46"	"12.89"	"2.66"	"4.82"	"4.82"	"3"	"MOL"	"0"	"32"	"7"	"3"	"1"	"464.0863"	"NEUTRAL"	"C28H24ClF3N4O6S"	"CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1.Cc4ccc(cc4)S(=O)(=O)O"
"CHEMBL242580"	"CICLOPIROX OLAMINE"	"CICLOPIROX OLAMINE|HOE 296|LOPROX|MYCOSTER"	"Small molecule"	"4"	"268.36"	"105"	"278"	"2.44"	"42.23"	"3"	"1"	"0"	"1"	"Y"	"0.72"	"6.25"	""	"2.57"	"1.39"	"1"	"MOL"	"0"	"15"	"3"	"1"	"0"	"207.1259"	"ACID"	"C14H24N2O3"	"CC1=CC(=O)N(O)C(=C1)C2CCCCC2.NCCO"
"CHEMBL386630"	"TESTOSTERONE"	"ANDRODERM|ANDROGEL|ANDROPATCH|AXIRON|Androgel 1%|Delatestryl|FORTESTA|INTRINSA|NATESTO|STRIANT|STRIANT SR|TESTIM|TESTODERM|TESTODERM TTS|TESTOGEL|TESTOPATCH|TESTOPEL|TESTORAL|TESTOSTERONE|TOSTRAN|Testim 1%|Testosterone|VOGELXO"	"Small molecule"	"4"	"288.43"	"201"	"1184"	"3.88"	"37.3"	"2"	"1"	"0"	"0"	"N"	"0.73"	""	""	"3.18"	"3.18"	"0"	"MOL"	"0"	"21"	"2"	"1"	"0"	"288.2089"	"NEUTRAL"	"C19H28O2"	"C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O"
"CHEMBL38380"	"FASUDIL"	"AT-877|FASUDIL|HA-1077|ZK-258594"	"Small molecule"	"3"	"291.38"	"465"	"1200"	"1.22"	"62.3"	"4"	"1"	"0"	"2"	"N"	"0.9"	""	"9.73"	"1.72"	"-0.54"	"2"	"MOL"	"0"	"20"	"5"	"1"	"0"	"291.1041"	"BASE"	"C14H17N3O2S"	"O=S(=O)(N1CCCNCC1)c2cccc3cnccc23"
"CHEMBL1201002"	"CARTEOLOL HYDROCHLORIDE"	"ABBOTT-43326|CARTEOLOL HYDROCHLORIDE|CARTROL|OCUPRESS|OPC-1085|TEOPTIC"	"Small molecule"	"4"	"328.84"	"3"	"8"	"1.7"	"70.59"	"4"	"3"	"0"	"5"	"N"	"0.77"	"13.84"	"9.52"	"1.34"	"-0.74"	"1"	"MOL"	"0"	"21"	"5"	"3"	"0"	"292.1787"	"BASE"	"C16H25ClN2O3"	"Cl.CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12"
"CHEMBL1200749"	"LEVOBUPIVACAINE HYDROCHLORIDE"	"CHIROCAINE|LEVOBUPIVAC|LEVOBUPIVACAINE HYDROCHLORIDE"	"Small molecule"	"4"	"324.9"	"2"	"13"	"3.9"	"32.34"	"2"	"1"	"0"	"5"	"N"	"0.89"	""	"8.13"	"3.31"	"2.92"	"1"	"MOL"	"0"	"21"	"3"	"1"	"0"	"288.2202"	"NEUTRAL"	"C18H29ClN2O"	"Cl.CCCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C"
"CHEMBL2364608"	"DORAVIRINE"	"DORAVIRINE|MK-1439"	"Small molecule"	"3"	"425.75"	"7"	"27"	"2.65"	"105.7"	"7"	"1"	"0"	"4"	"N"	"0.69"	"8.04"	"1.46"	"1.31"	"1.22"	"3"	"MOL"	"0"	"29"	"8"	"1"	"0"	"425.0503"	"NEUTRAL"	"C17H11ClF3N5O3"	"CN1C(=O)NN=C1CN2C=CC(=C(Oc3cc(Cl)cc(c3)C#N)C2=O)C(F)(F)F"
"CHEMBL1201132"	"NALBUPHINE HYDROCHLORIDE"	"EN-2234A|NALBUPHINE|NALBUPHINE HYDROCHLORIDE|NUBAIN"	"Small molecule"	"4"	"393.91"	"6"	"7"	"1.71"	"73.16"	"5"	"3"	"0"	"2"	"N"	"0.75"	"9.39"	"7.35"	"1.22"	"0.81"	"1"	"MOL"	"0"	"26"	"5"	"3"	"0"	"357.194"	"NEUTRAL"	"C21H28ClNO4"	"Cl.O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC6CCC6)c45"
"CHEMBL1200769"	"TRIPELENNAMINE CITRATE"	"PBZ|TRIPELENNAMINE CITRATE|Tripelennamine citrate"	"Small molecule"	"4"	"447.49"	"5"	"10"	"2.65"	"19.37"	"3"	"0"	"0"	"6"	"N"	"0.79"	""	"9.04"	"2.78"	"0.85"	"2"	"MOL"	"0"	"19"	"3"	"0"	"0"	"255.1735"	"BASE"	"C22H29N3O7"	"CN(C)CCN(Cc1ccccc1)c2ccccn2.OC(=O)CC(O)(CC(=O)O)C(=O)O"
"CHEMBL2108546"	"PEGASPARGASE"	"ONCASPAR|PEGASPARGASE"	"Enzyme"	"4"	""	"2"	"19"	""	""	""	""	""	""	""	""	""	""	""	""	""	"NONE"	"0"	""	""	""	""	""	""	""	""
"CHEMBL1252"	"ABARELIX"	"ABARELIX|PLENAXIS|PPI-149|Plenaxis|R3827"	"Protein"	"4"	"1416.09"	"2"	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	"BOTH"	"0"	""	""	""	""	"1414.6841"	""	"C72H95ClN14O14"	"CC(C)C[C@H](NC(=O)[C@@H](CC(=O)N)NC(=O)[C@H](Cc1ccc(O)cc1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc3ccc(Cl)cc3)NC(=O)[C@@H](Cc4ccc5ccccc5c4)NC(=O)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N6CCC[C@H]6C(=O)N[C@H](C)C(=O)N"
"CHEMBL1692"	"IMIPRAMINE HYDROCHLORIDE"	"IMIPRAMINE HYDROCHLORIDE|Imipramine Hydrochloride|JANIMINE|PRAMINE|PRAMINIL|PRESAMINE|SARIMP|TOFRANIL"	"Small molecule"	"4"	"316.88"	"42"	"128"	"3.88"	"6.48"	"2"	"0"	"0"	"4"	"N"	"0.84"	""	"9.49"	"4.36"	"2.35"	"2"	"MOL"	"0"	"21"	"2"	"0"	"0"	"280.1939"	"BASE"	"C19H25ClN2"	"Cl.CN(C)CCCN1c2ccccc2CCc3ccccc13"
"CHEMBL849"	"TRICLOSAN"	"AQUASEPT|CH 3565|CLOXIFENOL|DNDI1246774|GAMOPHEN|INNOXA|MANUSEPT|SKINSAN|STRI-DEX CLEANSING BAR|STRI-DEX FACE WASH|TEGUSEPT|TRICLOSAN"	"Small molecule"	"4"	"289.55"	"85"	"419"	"5.14"	"29.46"	"2"	"1"	"1"	"2"	"N"	"0.83"	"7.8"	""	"5.34"	"5.2"	"2"	"MOL"	"0"	"17"	"2"	"1"	"1"	"287.9512"	"NEUTRAL"	"C12H7Cl3O2"	"Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl"
